Filtered (MAV) muscles activityendheader

time	SOL_L	SOL_R	TA_L	TA_R	GL_L	GL_R
41.75100000	0.00017353	0.00000940	0.00007321	0.00003080	0.00018226	0.00001654
41.75150000	0.00017424	0.00000939	0.00007323	0.00003082	0.00018376	0.00001660
41.75200000	0.00017438	0.00000935	0.00007322	0.00003107	0.00018749	0.00001664
41.75250000	0.00017412	0.00000932	0.00007328	0.00003129	0.00019383	0.00001666
41.75300000	0.00017474	0.00000932	0.00007369	0.00003129	0.00020209	0.00001669
41.75350000	0.00017633	0.00000932	0.00007426	0.00003132	0.00020963	0.00001672
41.75400000	0.00017874	0.00000931	0.00007467	0.00003151	0.00021359	0.00001679
41.75450000	0.00018072	0.00000932	0.00007489	0.00003166	0.00021473	0.00001689
41.75500000	0.00018119	0.00000932	0.00007496	0.00003166	0.00021463	0.00001697
41.75550000	0.00018116	0.00000931	0.00007495	0.00003141	0.00021451	0.00001702
41.75600000	0.00018115	0.00000931	0.00007479	0.00003076	0.00021566	0.00001702
41.75650000	0.00018116	0.00000931	0.00007447	0.00002987	0.00021944	0.00001703
41.75700000	0.00018117	0.00000931	0.00007422	0.00002948	0.00022536	0.00001707
41.75750000	0.00018116	0.00000931	0.00007420	0.00002947	0.00023096	0.00001708
41.75800000	0.00018112	0.00000931	0.00007443	0.00002934	0.00023471	0.00001709
41.75850000	0.00018107	0.00000931	0.00007488	0.00002882	0.00023681	0.00001720
41.75900000	0.00018098	0.00000932	0.00007499	0.00002779	0.00023769	0.00001752
41.75950000	0.00018087	0.00000932	0.00007488	0.00002619	0.00023762	0.00001816
41.76000000	0.00018063	0.00000931	0.00007496	0.00002472	0.00023746	0.00001896
41.76050000	0.00018044	0.00000929	0.00007495	0.00002424	0.00023814	0.00001961
41.76100000	0.00018043	0.00000927	0.00007481	0.00002414	0.00023929	0.00002000
41.76150000	0.00018042	0.00000926	0.00007493	0.00002404	0.00024021	0.00002018
41.76200000	0.00018042	0.00000927	0.00007518	0.00002467	0.00024064	0.00002025
41.76250000	0.00018040	0.00000931	0.00007541	0.00002581	0.00024054	0.00002027
41.76300000	0.00018051	0.00000933	0.00007572	0.00002678	0.00024086	0.00002027
41.76350000	0.00018108	0.00000933	0.00007583	0.00002746	0.00024350	0.00002025
41.76400000	0.00018174	0.00000932	0.00007547	0.00002796	0.00024798	0.00002024
41.76450000	0.00018203	0.00000929	0.00007514	0.00002833	0.00025165	0.00002022
41.76500000	0.00018190	0.00000924	0.00007506	0.00002846	0.00025351	0.00002022
41.76550000	0.00018094	0.00000914	0.00007501	0.00002832	0.00025414	0.00002025
41.76600000	0.00017992	0.00000903	0.00007503	0.00002821	0.00025427	0.00002037
41.76650000	0.00017964	0.00000899	0.00007513	0.00002924	0.00025425	0.00002067
41.76700000	0.00017973	0.00000909	0.00007509	0.00003137	0.00025417	0.00002138
41.76750000	0.00018015	0.00000926	0.00007542	0.00003325	0.00025408	0.00002270
41.76800000	0.00018026	0.00000938	0.00007607	0.00003426	0.00025411	0.00002436
41.76850000	0.00018026	0.00000941	0.00007615	0.00003459	0.00025418	0.00002581
41.76900000	0.00018028	0.00000940	0.00007618	0.00003462	0.00025418	0.00002679
41.76950000	0.00018026	0.00000935	0.00007635	0.00003462	0.00025436	0.00002730
41.77000000	0.00018027	0.00000931	0.00007637	0.00003463	0.00025493	0.00002743
41.77050000	0.00018021	0.00000933	0.00007642	0.00003464	0.00025585	0.00002742
41.77100000	0.00018022	0.00000934	0.00007652	0.00003470	0.00025703	0.00002749
41.77150000	0.00018032	0.00000937	0.00007652	0.00003473	0.00025822	0.00002762
41.77200000	0.00018023	0.00000941	0.00007647	0.00003476	0.00025900	0.00002773
41.77250000	0.00017984	0.00000951	0.00007642	0.00003481	0.00025929	0.00002778
41.77300000	0.00017918	0.00000968	0.00007641	0.00003493	0.00025921	0.00002778
41.77350000	0.00017844	0.00000979	0.00007639	0.00003502	0.00025906	0.00002778
41.77400000	0.00017799	0.00000980	0.00007639	0.00003503	0.00025897	0.00002778
41.77450000	0.00017790	0.00000979	0.00007676	0.00003503	0.00025898	0.00002779
41.77500000	0.00017800	0.00000980	0.00007743	0.00003506	0.00025950	0.00002779
41.77550000	0.00017858	0.00000984	0.00007795	0.00003513	0.00026180	0.00002780
41.77600000	0.00017969	0.00000982	0.00007824	0.00003525	0.00026688	0.00002784
41.77650000	0.00018112	0.00000973	0.00007842	0.00003539	0.00027379	0.00002791
41.77700000	0.00018262	0.00000985	0.00007850	0.00003540	0.00027979	0.00002796
41.77750000	0.00018307	0.00001007	0.00007849	0.00003578	0.00028319	0.00002801
41.77800000	0.00018280	0.00001018	0.00007857	0.00003714	0.00028399	0.00002810
41.77850000	0.00018238	0.00001024	0.00007883	0.00003802	0.00028415	0.00002824
41.77900000	0.00018164	0.00001025	0.00007967	0.00003806	0.00028877	0.00002842
41.77950000	0.00018120	0.00001018	0.00008206	0.00003839	0.00030163	0.00002856
41.78000000	0.00018102	0.00001008	0.00008518	0.00003947	0.00031740	0.00002861
41.78050000	0.00018094	0.00001009	0.00008680	0.00004096	0.00032853	0.00002862
41.78100000	0.00018156	0.00001025	0.00008705	0.00004257	0.00033324	0.00002861
41.78150000	0.00018355	0.00001045	0.00008706	0.00004389	0.00033413	0.00002860
41.78200000	0.00018538	0.00001054	0.00008724	0.00004432	0.00033416	0.00002859
41.78250000	0.00018590	0.00001056	0.00008767	0.00004432	0.00033424	0.00002858
41.78300000	0.00018589	0.00001055	0.00008848	0.00004440	0.00033472	0.00002859
41.78350000	0.00018594	0.00001055	0.00008973	0.00004441	0.00033571	0.00002866
41.78400000	0.00018606	0.00001056	0.00009109	0.00004450	0.00033689	0.00002878
41.78450000	0.00018615	0.00001058	0.00009212	0.00004501	0.00033784	0.00002887
41.78500000	0.00018616	0.00001064	0.00009246	0.00004600	0.00033832	0.00002896
41.78550000	0.00018614	0.00001068	0.00009247	0.00004717	0.00033838	0.00002906
41.78600000	0.00018611	0.00001063	0.00009294	0.00004804	0.00033837	0.00002918
41.78650000	0.00018610	0.00001057	0.00009380	0.00004842	0.00033842	0.00002926
41.78700000	0.00018618	0.00001055	0.00009452	0.00004846	0.00033845	0.00002929
41.78750000	0.00018630	0.00001061	0.00009489	0.00004851	0.00033848	0.00002929
41.78800000	0.00018641	0.00001077	0.00009498	0.00004870	0.00033857	0.00002929
41.78850000	0.00018637	0.00001102	0.00009498	0.00004893	0.00033873	0.00002931
41.78900000	0.00018623	0.00001126	0.00009499	0.00004909	0.00033899	0.00002936
41.78950000	0.00018619	0.00001147	0.00009498	0.00004920	0.00033958	0.00002939
41.79000000	0.00018638	0.00001166	0.00009498	0.00004932	0.00034089	0.00002941
41.79050000	0.00018678	0.00001187	0.00009499	0.00004957	0.00034282	0.00002943
41.79100000	0.00018710	0.00001202	0.00009501	0.00005017	0.00034467	0.00002944
41.79150000	0.00018712	0.00001212	0.00009505	0.00005114	0.00034611	0.00002943
41.79200000	0.00018703	0.00001220	0.00009510	0.00005216	0.00034723	0.00002943
41.79250000	0.00018708	0.00001230	0.00009517	0.00005273	0.00034804	0.00002944
41.79300000	0.00018722	0.00001240	0.00009525	0.00005288	0.00034846	0.00002948
41.79350000	0.00018758	0.00001249	0.00009526	0.00005289	0.00034861	0.00002951
41.79400000	0.00018854	0.00001253	0.00009526	0.00005296	0.00034863	0.00002952
41.79450000	0.00019030	0.00001254	0.00009526	0.00005325	0.00034865	0.00002952
41.79500000	0.00019262	0.00001254	0.00009525	0.00005366	0.00034874	0.00002953
41.79550000	0.00019487	0.00001256	0.00009530	0.00005387	0.00034884	0.00002956
41.79600000	0.00019620	0.00001261	0.00009532	0.00005388	0.00034884	0.00002958
41.79650000	0.00019645	0.00001271	0.00009533	0.00005391	0.00034884	0.00002958
41.79700000	0.00019645	0.00001286	0.00009537	0.00005399	0.00034886	0.00002974
41.79750000	0.00019656	0.00001296	0.00009550	0.00005402	0.00034884	0.00003015
41.79800000	0.00019672	0.00001299	0.00009593	0.00005402	0.00034883	0.00003045
41.79850000	0.00019705	0.00001299	0.00009707	0.00005402	0.00034882	0.00003047
41.79900000	0.00019785	0.00001299	0.00009885	0.00005401	0.00034895	0.00003050
41.79950000	0.00019882	0.00001302	0.00010045	0.00005400	0.00034917	0.00003060
41.80000000	0.00019936	0.00001303	0.00010096	0.00005398	0.00034939	0.00003079
41.80050000	0.00019961	0.00001303	0.00010101	0.00005397	0.00034960	0.00003121
41.80100000	0.00019987	0.00001304	0.00010227	0.00005402	0.00034981	0.00003182
41.80150000	0.00020018	0.00001307	0.00010428	0.00005456	0.00034996	0.00003243
41.80200000	0.00020051	0.00001309	0.00010591	0.00005659	0.00035001	0.00003287
41.80250000	0.00020085	0.00001312	0.00010656	0.00005901	0.00035001	0.00003310
41.80300000	0.00020120	0.00001314	0.00010662	0.00006002	0.00035001	0.00003320
41.80350000	0.00020150	0.00001315	0.00010661	0.00006007	0.00035006	0.00003324
41.80400000	0.00020176	0.00001316	0.00010660	0.00006015	0.00035019	0.00003326
41.80450000	0.00020186	0.00001316	0.00010665	0.00006030	0.00035038	0.00003326
41.80500000	0.00020184	0.00001316	0.00010677	0.00006030	0.00035049	0.00003326
41.80550000	0.00020180	0.00001316	0.00010687	0.00006036	0.00035050	0.00003327
41.80600000	0.00020171	0.00001317	0.00010689	0.00006036	0.00035052	0.00003333
41.80650000	0.00020156	0.00001319	0.00010688	0.00006042	0.00035071	0.00003342
41.80700000	0.00020145	0.00001319	0.00010686	0.00006050	0.00035097	0.00003348
41.80750000	0.00020140	0.00001324	0.00010685	0.00006059	0.00035112	0.00003352
41.80800000	0.00020138	0.00001350	0.00010685	0.00006076	0.00035112	0.00003357
41.80850000	0.00020139	0.00001384	0.00010686	0.00006092	0.00035117	0.00003360
41.80900000	0.00020139	0.00001409	0.00010692	0.00006099	0.00035144	0.00003366
41.80950000	0.00020134	0.00001426	0.00010703	0.00006106	0.00035188	0.00003382
41.81000000	0.00020129	0.00001436	0.00010706	0.00006130	0.00035235	0.00003417
41.81050000	0.00020131	0.00001440	0.00010705	0.00006193	0.00035264	0.00003462
41.81100000	0.00020137	0.00001440	0.00010702	0.00006326	0.00035265	0.00003511
41.81150000	0.00020138	0.00001440	0.00010697	0.00006536	0.00035301	0.00003558
41.81200000	0.00020132	0.00001439	0.00010694	0.00006722	0.00035440	0.00003592
41.81250000	0.00020124	0.00001438	0.00010698	0.00006802	0.00035630	0.00003612
41.81300000	0.00020120	0.00001438	0.00010724	0.00006805	0.00035796	0.00003622
41.81350000	0.00020123	0.00001440	0.00010789	0.00006828	0.00035928	0.00003629
41.81400000	0.00020130	0.00001443	0.00010884	0.00006903	0.00036025	0.00003635
41.81450000	0.00020121	0.00001442	0.00010974	0.00006968	0.00036076	0.00003638
41.81500000	0.00020091	0.00001439	0.00011023	0.00006996	0.00036088	0.00003639
41.81550000	0.00020071	0.00001437	0.00011031	0.00007009	0.00036085	0.00003640
41.81600000	0.00020075	0.00001439	0.00011031	0.00007027	0.00036081	0.00003640
41.81650000	0.00020082	0.00001444	0.00011031	0.00007055	0.00036074	0.00003640
41.81700000	0.00020086	0.00001449	0.00011031	0.00007077	0.00036066	0.00003640
41.81750000	0.00020085	0.00001458	0.00011031	0.00007090	0.00036063	0.00003640
41.81800000	0.00020074	0.00001484	0.00011029	0.00007108	0.00036064	0.00003640
41.81850000	0.00020071	0.00001536	0.00011027	0.00007153	0.00036067	0.00003640
41.81900000	0.00020072	0.00001609	0.00011024	0.00007215	0.00036071	0.00003642
41.81950000	0.00020070	0.00001694	0.00011021	0.00007257	0.00036068	0.00003646
41.82000000	0.00020066	0.00001785	0.00011023	0.00007267	0.00036055	0.00003652
41.82050000	0.00020057	0.00001862	0.00011027	0.00007268	0.00036056	0.00003660
41.82100000	0.00020036	0.00001884	0.00011031	0.00007281	0.00036067	0.00003666
41.82150000	0.00020026	0.00001879	0.00011025	0.00007305	0.00036083	0.00003671
41.82200000	0.00020023	0.00001912	0.00011018	0.00007315	0.00036086	0.00003675
41.82250000	0.00020012	0.00001981	0.00011020	0.00007317	0.00036050	0.00003680
41.82300000	0.00020007	0.00002048	0.00011020	0.00007321	0.00036016	0.00003684
41.82350000	0.00020003	0.00002086	0.00011017	0.00007327	0.00036018	0.00003689
41.82400000	0.00019995	0.00002095	0.00011014	0.00007330	0.00036037	0.00003698
41.82450000	0.00019994	0.00002095	0.00011015	0.00007331	0.00036054	0.00003710
41.82500000	0.00019974	0.00002094	0.00011011	0.00007353	0.00036063	0.00003720
41.82550000	0.00019954	0.00002094	0.00010999	0.00007412	0.00036064	0.00003724
41.82600000	0.00019954	0.00002100	0.00010996	0.00007470	0.00036077	0.00003724
41.82650000	0.00019944	0.00002118	0.00010998	0.00007500	0.00036123	0.00003724
41.82700000	0.00019869	0.00002129	0.00010981	0.00007509	0.00036190	0.00003725
41.82750000	0.00019669	0.00002129	0.00010938	0.00007515	0.00036249	0.00003725
41.82800000	0.00019315	0.00002129	0.00010896	0.00007533	0.00036268	0.00003726
41.82850000	0.00018975	0.00002128	0.00010875	0.00007591	0.00036254	0.00003727
41.82900000	0.00018851	0.00002128	0.00010870	0.00007698	0.00036258	0.00003726
41.82950000	0.00018853	0.00002127	0.00010870	0.00007830	0.00036318	0.00003724
41.83000000	0.00018839	0.00002126	0.00010866	0.00007939	0.00036441	0.00003724
41.83050000	0.00018790	0.00002128	0.00010859	0.00007998	0.00036604	0.00003728
41.83100000	0.00018749	0.00002134	0.00010859	0.00008021	0.00036749	0.00003735
41.83150000	0.00018736	0.00002141	0.00010842	0.00008030	0.00036827	0.00003742
41.83200000	0.00018738	0.00002141	0.00010750	0.00008031	0.00036851	0.00003746
41.83250000	0.00018715	0.00002142	0.00010596	0.00008033	0.00036859	0.00003747
41.83300000	0.00018637	0.00002146	0.00010462	0.00008043	0.00036872	0.00003743
41.83350000	0.00018525	0.00002154	0.00010377	0.00008047	0.00036888	0.00003741
41.83400000	0.00018447	0.00002165	0.00010293	0.00008048	0.00036895	0.00003741
41.83450000	0.00018426	0.00002181	0.00010174	0.00008062	0.00036892	0.00003741
41.83500000	0.00018432	0.00002198	0.00010086	0.00008111	0.00036892	0.00003742
41.83550000	0.00018437	0.00002209	0.00010081	0.00008153	0.00036891	0.00003741
41.83600000	0.00018430	0.00002218	0.00010057	0.00008157	0.00036885	0.00003739
41.83650000	0.00018401	0.00002228	0.00009980	0.00008150	0.00036880	0.00003743
41.83700000	0.00018347	0.00002244	0.00009919	0.00008133	0.00036878	0.00003751
41.83750000	0.00018259	0.00002262	0.00009884	0.00008164	0.00036878	0.00003760
41.83800000	0.00018149	0.00002275	0.00009845	0.00008294	0.00036865	0.00003767
41.83850000	0.00018043	0.00002278	0.00009778	0.00008413	0.00036795	0.00003770
41.83900000	0.00017948	0.00002276	0.00009699	0.00008467	0.00036603	0.00003769
41.83950000	0.00017873	0.00002276	0.00009643	0.00008514	0.00036308	0.00003767
41.84000000	0.00017822	0.00002283	0.00009622	0.00008638	0.00036054	0.00003762
41.84050000	0.00017756	0.00002298	0.00009618	0.00008840	0.00035947	0.00003757
41.84100000	0.00017677	0.00002318	0.00009619	0.00009004	0.00035933	0.00003755
41.84150000	0.00017631	0.00002342	0.00009611	0.00009060	0.00035934	0.00003755
41.84200000	0.00017597	0.00002362	0.00009577	0.00009056	0.00035918	0.00003755
41.84250000	0.00017511	0.00002367	0.00009529	0.00009154	0.00035801	0.00003753
41.84300000	0.00017261	0.00002369	0.00009477	0.00009428	0.00035466	0.00003748
41.84350000	0.00016924	0.00002395	0.00009415	0.00009917	0.00034913	0.00003732
41.84400000	0.00016722	0.00002460	0.00009359	0.00010594	0.00034331	0.00003693
41.84450000	0.00016699	0.00002551	0.00009328	0.00011152	0.00033968	0.00003633
41.84500000	0.00016672	0.00002612	0.00009322	0.00011353	0.00033822	0.00003582
41.84550000	0.00016611	0.00002616	0.00009315	0.00011362	0.00033751	0.00003546
41.84600000	0.00016601	0.00002642	0.00009235	0.00011361	0.00033697	0.00003525
41.84650000	0.00016602	0.00002766	0.00009073	0.00011361	0.00033666	0.00003518
41.84700000	0.00016598	0.00002921	0.00008964	0.00011362	0.00033662	0.00003518
41.84750000	0.00016567	0.00002991	0.00008948	0.00011382	0.00033663	0.00003518
41.84800000	0.00016503	0.00003003	0.00008947	0.00011409	0.00033658	0.00003518
41.84850000	0.00016366	0.00003003	0.00008941	0.00011424	0.00033648	0.00003520
41.84900000	0.00016029	0.00003005	0.00008935	0.00011431	0.00033634	0.00003525
41.84950000	0.00015405	0.00003017	0.00008929	0.00011436	0.00033623	0.00003529
41.85000000	0.00014663	0.00003027	0.00008922	0.00011435	0.00033615	0.00003533
41.85050000	0.00014030	0.00003028	0.00008918	0.00011441	0.00033612	0.00003541
41.85100000	0.00013617	0.00003028	0.00008917	0.00011470	0.00033608	0.00003557
41.85150000	0.00013411	0.00003030	0.00008916	0.00011511	0.00033585	0.00003583
41.85200000	0.00013313	0.00003031	0.00008914	0.00011545	0.00033498	0.00003609
41.85250000	0.00013289	0.00003032	0.00008914	0.00011570	0.00033290	0.00003624
41.85300000	0.00013277	0.00003032	0.00008907	0.00011595	0.00032922	0.00003628
41.85350000	0.00013163	0.00003032	0.00008871	0.00011622	0.00032414	0.00003628
41.85400000	0.00012939	0.00003035	0.00008820	0.00011646	0.00031922	0.00003627
41.85450000	0.00012604	0.00003036	0.00008784	0.00011668	0.00031645	0.00003623
41.85500000	0.00012312	0.00003036	0.00008764	0.00011694	0.00031549	0.00003619
41.85550000	0.00012216	0.00003035	0.00008757	0.00011721	0.00031534	0.00003615
41.85600000	0.00012208	0.00003035	0.00008757	0.00011736	0.00031529	0.00003613
41.85650000	0.00012210	0.00003035	0.00008756	0.00011748	0.00031448	0.00003614
41.85700000	0.00012212	0.00003036	0.00008756	0.00011774	0.00031184	0.00003614
41.85750000	0.00012210	0.00003037	0.00008757	0.00011829	0.00030747	0.00003613
41.85800000	0.00012206	0.00003040	0.00008755	0.00011960	0.00030308	0.00003614
41.85850000	0.00012193	0.00003044	0.00008735	0.00012180	0.00029996	0.00003615
41.85900000	0.00012178	0.00003048	0.00008687	0.00012366	0.00029811	0.00003611
41.85950000	0.00012171	0.00003051	0.00008663	0.00012435	0.00029717	0.00003598
41.86000000	0.00012167	0.00003053	0.00008663	0.00012438	0.00029692	0.00003570
41.86050000	0.00012164	0.00003054	0.00008650	0.00012454	0.00029691	0.00003536
41.86100000	0.00012161	0.00003055	0.00008643	0.00012533	0.00029636	0.00003512
41.86150000	0.00012161	0.00003057	0.00008638	0.00012671	0.00029518	0.00003503
41.86200000	0.00012161	0.00003059	0.00008595	0.00012802	0.00029374	0.00003506
41.86250000	0.00012160	0.00003059	0.00008525	0.00012886	0.00029265	0.00003509
41.86300000	0.00012160	0.00003058	0.00008464	0.00012931	0.00029244	0.00003510
41.86350000	0.00012134	0.00003062	0.00008426	0.00012963	0.00029218	0.00003510
41.86400000	0.00012041	0.00003068	0.00008414	0.00012988	0.00028992	0.00003510
41.86450000	0.00011935	0.00003074	0.00008415	0.00012992	0.00028595	0.00003510
41.86500000	0.00011890	0.00003079	0.00008408	0.00012986	0.00028258	0.00003510
41.86550000	0.00011888	0.00003081	0.00008397	0.00012981	0.00028083	0.00003509
41.86600000	0.00011880	0.00003081	0.00008395	0.00012980	0.00028025	0.00003507
41.86650000	0.00011871	0.00003081	0.00008391	0.00012979	0.00028013	0.00003500
41.86700000	0.00011868	0.00003080	0.00008380	0.00012961	0.00028012	0.00003482
41.86750000	0.00011841	0.00003075	0.00008380	0.00012917	0.00028011	0.00003439
41.86800000	0.00011767	0.00003073	0.00008345	0.00012872	0.00028002	0.00003353
41.86850000	0.00011749	0.00003082	0.00008281	0.00012847	0.00027994	0.00003234
41.86900000	0.00011743	0.00003097	0.00008270	0.00012839	0.00027987	0.00003119
41.86950000	0.00011724	0.00003106	0.00008263	0.00012847	0.00027971	0.00003036
41.87000000	0.00011713	0.00003108	0.00008246	0.00012865	0.00027926	0.00002990
41.87050000	0.00011712	0.00003107	0.00008244	0.00012885	0.00027853	0.00002978
41.87100000	0.00011706	0.00003106	0.00008239	0.00012905	0.00027763	0.00002978
41.87150000	0.00011679	0.00003104	0.00008228	0.00012929	0.00027653	0.00002973
41.87200000	0.00011638	0.00003102	0.00008225	0.00012956	0.00027539	0.00002963
41.87250000	0.00011611	0.00003100	0.00008224	0.00012986	0.00027451	0.00002960
41.87300000	0.00011597	0.00003097	0.00008225	0.00013014	0.00027398	0.00002967
41.87350000	0.00011588	0.00003092	0.00008223	0.00013027	0.00027372	0.00002976
41.87400000	0.00011585	0.00003089	0.00008222	0.00013028	0.00027360	0.00002990
41.87450000	0.00011586	0.00003092	0.00008219	0.00013028	0.00027348	0.00003007
41.87500000	0.00011585	0.00003097	0.00008183	0.00013029	0.00027322	0.00003021
41.87550000	0.00011570	0.00003100	0.00008127	0.00013033	0.00027236	0.00003027
41.87600000	0.00011480	0.00003102	0.00008090	0.00013051	0.00026992	0.00003028
41.87650000	0.00011307	0.00003101	0.00008065	0.00013082	0.00026488	0.00003025
41.87700000	0.00011076	0.00003101	0.00008048	0.00013118	0.00025773	0.00003020
41.87750000	0.00010806	0.00003102	0.00008041	0.00013156	0.00025116	0.00003021
41.87800000	0.00010626	0.00003109	0.00008049	0.00013173	0.00024730	0.00003026
41.87850000	0.00010501	0.00003119	0.00008135	0.00013150	0.00024635	0.00003027
41.87900000	0.00010384	0.00003129	0.00008251	0.00013137	0.00024612	0.00003023
41.87950000	0.00010364	0.00003135	0.00008213	0.00013147	0.00024059	0.00003015
41.88000000	0.00010362	0.00003138	0.00007974	0.00013144	0.00022414	0.00003010
41.88050000	0.00010362	0.00003138	0.00007661	0.00013115	0.00020106	0.00003012
41.88100000	0.00010353	0.00003137	0.00007496	0.00013069	0.00018211	0.00003020
41.88150000	0.00010218	0.00003136	0.00007487	0.00013018	0.00017312	0.00003032
41.88200000	0.00009826	0.00003138	0.00007516	0.00012974	0.00017115	0.00003043
41.88250000	0.00009449	0.00003144	0.00007547	0.00012961	0.00017090	0.00003049
41.88300000	0.00009327	0.00003151	0.00007566	0.00012964	0.00017060	0.00003053
41.88350000	0.00009324	0.00003160	0.00007535	0.00012964	0.00016952	0.00003054
41.88400000	0.00009315	0.00003165	0.00007447	0.00012964	0.00016741	0.00003048
41.88450000	0.00009289	0.00003170	0.00007356	0.00012962	0.00016488	0.00003036
41.88500000	0.00009267	0.00003176	0.00007337	0.00012958	0.00016282	0.00003027
41.88550000	0.00009259	0.00003184	0.00007451	0.00012953	0.00016176	0.00003019
41.88600000	0.00009259	0.00003195	0.00007623	0.00012954	0.00016156	0.00003012
41.88650000	0.00009258	0.00003207	0.00007679	0.00012968	0.00016157	0.00003006
41.88700000	0.00009247	0.00003221	0.00007612	0.00012983	0.00016148	0.00003007
41.88750000	0.00009214	0.00003238	0.00007532	0.00012989	0.00016142	0.00003020
41.88800000	0.00009177	0.00003251	0.00007494	0.00012989	0.00016134	0.00003039
41.88850000	0.00009156	0.00003255	0.00007493	0.00013017	0.00016115	0.00003057
41.88900000	0.00009148	0.00003250	0.00007498	0.00013077	0.00016082	0.00003069
41.88950000	0.00009147	0.00003242	0.00007498	0.00013189	0.00016029	0.00003074
41.89000000	0.00009142	0.00003237	0.00007505	0.00013366	0.00015904	0.00003075
41.89050000	0.00009101	0.00003236	0.00007528	0.00013491	0.00015621	0.00003073
41.89100000	0.00009017	0.00003241	0.00007562	0.00013498	0.00015194	0.00003071
41.89150000	0.00008936	0.00003251	0.00007586	0.00013500	0.00014769	0.00003070
41.89200000	0.00008897	0.00003259	0.00007600	0.00013603	0.00014429	0.00003070
41.89250000	0.00008898	0.00003260	0.00007625	0.00013759	0.00014157	0.00003071
41.89300000	0.00008895	0.00003256	0.00007669	0.00013869	0.00013959	0.00003070
41.89350000	0.00008835	0.00003253	0.00007717	0.00013919	0.00013850	0.00003067
41.89400000	0.00008679	0.00003250	0.00007761	0.00013947	0.00013807	0.00003063
41.89450000	0.00008381	0.00003249	0.00007817	0.00013965	0.00013791	0.00003063
41.89500000	0.00007932	0.00003253	0.00007901	0.00013975	0.00013778	0.00003063
41.89550000	0.00007355	0.00003254	0.00008000	0.00014000	0.00013749	0.00003062
41.89600000	0.00006735	0.00003264	0.00008094	0.00014057	0.00013718	0.00003060
41.89650000	0.00006329	0.00003305	0.00008193	0.00014130	0.00013713	0.00003060
41.89700000	0.00006255	0.00003346	0.00008289	0.00014181	0.00013708	0.00003064
41.89750000	0.00006255	0.00003364	0.00008373	0.00014204	0.00013696	0.00003055
41.89800000	0.00006208	0.00003371	0.00008438	0.00014210	0.00013696	0.00003025
41.89850000	0.00006151	0.00003378	0.00008444	0.00014210	0.00013696	0.00003012
41.89900000	0.00006041	0.00003387	0.00008322	0.00014229	0.00013695	0.00003032
41.89950000	0.00005758	0.00003392	0.00008114	0.00014277	0.00013666	0.00003057
41.90000000	0.00005372	0.00003394	0.00007941	0.00014367	0.00013612	0.00003075
41.90050000	0.00005093	0.00003394	0.00007901	0.00014580	0.00013557	0.00003077
41.90100000	0.00004928	0.00003394	0.00007903	0.00014956	0.00013502	0.00003047
41.90150000	0.00004804	0.00003394	0.00007747	0.00015340	0.00013448	0.00002988
41.90200000	0.00004679	0.00003394	0.00007492	0.00015579	0.00013410	0.00002923
41.90250000	0.00004539	0.00003395	0.00007281	0.00015634	0.00013397	0.00002875
41.90300000	0.00004389	0.00003396	0.00007190	0.00015591	0.00013397	0.00002849
41.90350000	0.00004229	0.00003399	0.00007182	0.00015571	0.00013396	0.00002837
41.90400000	0.00004074	0.00003401	0.00007190	0.00015575	0.00013385	0.00002832
41.90450000	0.00003953	0.00003403	0.00007235	0.00015572	0.00013348	0.00002830
41.90500000	0.00003870	0.00003403	0.00007294	0.00015572	0.00013294	0.00002829
41.90550000	0.00003811	0.00003403	0.00007341	0.00015579	0.00013257	0.00002829
41.90600000	0.00003779	0.00003404	0.00007387	0.00015585	0.00013250	0.00002828
41.90650000	0.00003776	0.00003408	0.00007450	0.00015604	0.00013243	0.00002821
41.90700000	0.00003778	0.00003415	0.00007540	0.00015648	0.00013192	0.00002810
41.90750000	0.00003766	0.00003423	0.00007657	0.00015715	0.00013122	0.00002803
41.90800000	0.00003759	0.00003427	0.00007771	0.00015797	0.00013079	0.00002797
41.90850000	0.00003766	0.00003424	0.00007846	0.00015871	0.00013076	0.00002791
41.90900000	0.00003766	0.00003417	0.00007875	0.00015922	0.00013059	0.00002787
41.90950000	0.00003769	0.00003413	0.00007875	0.00015955	0.00012980	0.00002781
41.91000000	0.00003765	0.00003411	0.00007869	0.00015970	0.00012854	0.00002761
41.91050000	0.00003749	0.00003410	0.00007876	0.00015965	0.00012719	0.00002718
41.91100000	0.00003725	0.00003410	0.00007881	0.00015940	0.00012636	0.00002661
41.91150000	0.00003691	0.00003410	0.00007882	0.00015893	0.00012634	0.00002596
41.91200000	0.00003659	0.00003409	0.00007908	0.00015821	0.00012533	0.00002532
41.91250000	0.00003639	0.00003409	0.00007954	0.00015757	0.00012133	0.00002484
41.91300000	0.00003630	0.00003411	0.00008008	0.00015738	0.00011563	0.00002453
41.91350000	0.00003627	0.00003420	0.00008058	0.00015755	0.00011040	0.00002436
41.91400000	0.00003617	0.00003436	0.00008074	0.00015769	0.00010602	0.00002425
41.91450000	0.00003581	0.00003452	0.00008047	0.00015763	0.00010263	0.00002416
41.91500000	0.00003526	0.00003472	0.00008020	0.00015756	0.00010081	0.00002411
41.91550000	0.00003463	0.00003500	0.00008005	0.00015761	0.00010037	0.00002410
41.91600000	0.00003400	0.00003523	0.00007998	0.00015766	0.00010036	0.00002411
41.91650000	0.00003352	0.00003535	0.00008005	0.00015764	0.00010036	0.00002412
