Toe y trajetcoriesendheader

time	leftToe	rightToe	leftCalf	rightCalf
40.17400000	40.60753062	47.38235008	41.40663705	207.75906196
40.17600000	39.24610093	48.96058685	41.66807185	211.05086652
40.17800000	38.11547709	50.67960009	41.90244319	214.35888157
40.18000000	37.30258716	52.40531562	42.13934057	217.78129812
40.18200000	36.70266976	54.23610661	42.41510313	221.09033671
40.18400000	36.12616823	56.03741043	42.69185087	224.57823917
40.18600000	35.63631617	57.88009527	42.94661056	227.98856878
40.18800000	35.18409158	59.77983890	43.21314455	231.39519680
40.19000000	34.61339387	61.62859630	43.50445573	234.72108341
40.19200000	34.00013997	63.48633458	43.74772164	238.04114206
40.19400000	33.98197713	65.31977669	43.98213445	241.23550476
40.19600000	33.46668452	67.31436243	44.24033953	244.48151218
40.19800000	32.94792854	69.30349016	44.43729351	247.70119048
40.20000000	32.55945654	71.32152893	44.57653484	250.74753956
40.20200000	32.32668067	73.36743326	44.73532737	253.70741334
40.20400000	32.12828055	75.53063502	44.85419868	256.61377369
40.20600000	31.99248602	77.69810949	44.95271820	259.48097064
40.20800000	31.96410011	79.74691675	44.99966716	262.22938157
40.21000000	31.99348459	81.90266001	45.00482752	265.01187316
40.21200000	32.00732999	83.88139308	45.04471455	267.72218273
40.21400000	32.00527247	85.86653224	45.00387823	270.29331882
40.21600000	31.97382532	87.82922642	45.03190928	272.81682429
40.21800000	31.91584026	89.74777033	45.08414876	275.22112585
40.22000000	31.89826267	91.55796436	45.08992562	277.41861184
40.22200000	31.80289558	93.25756962	44.97262715	279.50640242
40.22400000	31.73424116	95.00032757	44.98585441	281.40856395
40.22600000	31.68715011	96.70650862	45.03640714	283.12287011
40.22800000	31.65504511	98.29252935	44.99693738	284.77349205
40.23000000	31.55745589	99.84605797	45.04032815	286.32966057
40.23200000	31.54258462	101.24151009	44.98013605	287.71187512
40.23400000	31.50655384	102.56324663	44.92325285	289.00924851
40.23600000	31.50861219	103.84873830	44.78174723	290.27511420
40.23800000	31.63616312	105.03331774	44.71373862	291.40497703
40.24000000	31.45794348	106.29003528	44.57784539	292.37749175
40.24200000	31.43326249	107.41810951	44.42465604	293.25456045
40.24400000	31.63131899	108.52155855	44.34230442	293.98543337
40.24600000	31.57513860	109.49922454	44.25514104	294.62002781
40.24800000	31.55409193	110.33941762	44.21362723	295.09699997
40.25000000	31.53309595	111.19624720	44.34496030	295.54290401
40.25200000	31.53792234	111.89675509	44.26048074	295.92416075
40.25400000	31.77079967	112.51043805	44.29201077	296.14373956
40.25600000	31.51642936	112.96583438	44.54302964	296.30819006
40.25800000	31.44374795	113.46637760	44.35663032	296.32862140
40.26000000	31.74487490	113.82898824	44.91534523	296.26343370
40.26200000	31.48511780	114.16851255	45.48386176	296.09185332
40.26400000	31.76157976	114.72148867	45.49899022	295.70942825
40.26600000	31.74044399	115.00055647	45.50995552	295.25534909
40.26800000	31.44065917	115.18825999	45.53542818	294.63501161
40.27000000	31.71233286	115.38926188	45.57974483	293.85298105
40.27200000	31.69434342	115.48812078	45.62859219	292.99609462
40.27400000	30.60178738	115.56751750	45.70461090	292.02170108
40.27600000	30.44324663	115.55443867	45.75892810	290.80529014
40.27800000	30.40465290	115.53303347	45.85316236	289.54394351
40.28000000	30.21348284	115.43999278	45.87799489	288.33181975
40.28200000	30.83659860	115.32726772	45.97510806	286.90175589
40.28400000	31.58639290	115.07525823	46.00741408	285.28927349
40.28600000	31.55439124	114.84616820	46.09144644	283.54127602
40.28800000	31.54009378	114.58775312	46.17062739	281.72930266
40.29000000	31.61355448	114.43791951	46.25330338	279.73177557
